"Time","Dangermond_North Beach Air Temp Avg degC","Dangermond_North Beach Relative Humidity Max %","Dangermond_North Beach Relative Humidity Min %"
"2025-03-04 18:30:00",11.95,84,79
"2025-03-04 18:40:00",12.05,82.2,78.7
"2025-03-04 18:50:00",11.91,87.4,78.3
"2025-03-04 19:00:00",11.51,87,76.2
"2025-03-04 19:10:00",11.27,84.1,78.3
"2025-03-04 19:20:00",11.19,82.8,77.7
"2025-03-04 19:30:00",11.33,82.6,75.7
"2025-03-04 19:40:00",11.48,81.7,76.7
"2025-03-04 19:50:00",11.36,81.7,77.6
"2025-03-04 20:00:00",10.74,84.2,79.7
"2025-03-04 20:10:00",10.74,83.7,79.6
"2025-03-04 20:20:00",11.01,80.7,76.1
"2025-03-04 20:30:00",10.95,78.4,74.4
"2025-03-04 20:40:00",10.95,79,73.1
"2025-03-04 20:50:00",10.5,81.8,77.3
"2025-03-04 21:00:00",10.48,85.6,78.4
"2025-03-04 21:10:00",9.98,88.9,79.5
"2025-03-04 21:20:00",10.33,86,76.2
"2025-03-04 21:30:00",10.39,82.4,77.4
"2025-03-04 21:40:00",10.29,82.6,78.7
"2025-03-04 21:50:00",10.4,81,77.1
"2025-03-04 22:00:00",10.16,80.5,76.7
"2025-03-04 22:10:00",10.09,82.8,77.2
"2025-03-04 22:20:00",9.76,86,78.2
"2025-03-04 22:30:00",9.07,88.3,80.8
"2025-03-04 22:40:00",9.65,83.2,79
"2025-03-04 22:50:00",9.74,85.1,79.5
"2025-03-04 23:00:00",9.9,84.1,80.9
"2025-03-04 23:10:00",9.92,87.7,80.3
"2025-03-04 23:20:00",9.64,85.2,78.1
"2025-03-04 23:30:00",10.12,83.8,78.7
"2025-03-04 23:40:00",10.18,84.3,78.2
"2025-03-04 23:50:00",10.69,85.1,80.3
"2025-03-05 00:00:00",10.98,87.8,82.9
"2025-03-05 00:10:00",11.01,88.7,86.1
"2025-03-05 00:20:00",11.08,90.3,87.2
"2025-03-05 00:30:00",11.14,90.7,88.5
"2025-03-05 00:40:00",11.11,91.6,88.7
"2025-03-05 00:50:00",10.99,91.2,89.1
"2025-03-05 01:00:00",10.73,92.8,87
"2025-03-05 01:10:00",10.34,92.9,85.2
"2025-03-05 01:20:00",10.76,86.7,84.5
"2025-03-05 01:30:00",10.92,86.7,84.3
"2025-03-05 01:40:00",10.8,87.6,85.6
"2025-03-05 01:50:00",10.76,89.1,85.5
"2025-03-05 02:00:00",10.8,92.1,86
"2025-03-05 02:10:00",10.92,90,87.2
"2025-03-05 02:20:00",10.99,89.8,86.8
"2025-03-05 02:30:00",11.16,90.3,87.3
"2025-03-05 02:40:00",11.22,89.4,87.3
"2025-03-05 02:50:00",11.14,89.3,85.7
"2025-03-05 03:00:00",11.32,87.3,82.9
"2025-03-05 03:10:00",11.37,85.1,82
"2025-03-05 03:20:00",11.55,84.2,81.7
"2025-03-05 03:30:00",11.7,85.1,82.7
"2025-03-05 03:40:00",11.85,86,83.2
"2025-03-05 03:50:00",11.84,86,83.6
"2025-03-05 04:00:00",11.78,88.3,85
"2025-03-05 04:10:00",11.78,87.5,86.2
"2025-03-05 04:20:00",11.83,87.6,85.5
"2025-03-05 04:30:00",11.8,88.5,85.4
"2025-03-05 04:40:00",11.9,87.4,84.1
"2025-03-05 04:50:00",11.83,87.2,85.5
"2025-03-05 05:00:00",11.68,87.8,86
"2025-03-05 05:10:00",11.62,87.4,84.8
"2025-03-05 05:20:00",11.65,86.5,84.7
"2025-03-05 05:30:00",11.65,86.3,83.9
"2025-03-05 05:40:00",11.54,86.5,85.1
"2025-03-05 05:50:00",11.51,86.9,85.1
"2025-03-05 06:00:00",11.52,87.3,85.2
"2025-03-05 06:10:00",11.37,87.9,85.9
"2025-03-05 06:20:00",11.15,88.7,87.3
"2025-03-05 06:30:00",11.16,88.2,86.6
"2025-03-05 06:40:00",11.21,88.1,85.2
"2025-03-05 06:50:00",10.99,89,85.6
"2025-03-05 07:00:00",10.74,91.2,88.4
"2025-03-05 07:10:00",10.52,92.7,90.2
"2025-03-05 07:20:00",10.4,93.6,90.9
"2025-03-05 07:30:00",10.37,95.1,91.8
"2025-03-05 07:40:00",10.26,95.5,93.5
"2025-03-05 07:50:00",10.32,95.3,93.3
"2025-03-05 08:00:00",10.34,97.3,93.1
"2025-03-05 08:10:00",10.44,96.4,93.3
"2025-03-05 08:20:00",10.63,96.7,92.8
"2025-03-05 08:30:00",10.92,97.4,91.7
"2025-03-05 08:40:00",11.13,95.8,91.7
"2025-03-05 08:50:00",11.19,96.6,93.4
"2025-03-05 09:00:00",11.17,97,94
"2025-03-05 09:10:00",11.21,97.9,93.7
"2025-03-05 09:20:00",11.27,98.6,94.6
"2025-03-05 09:30:00",11.29,97.6,94.2
"2025-03-05 09:40:00",11.26,97.8,94.5
"2025-03-05 09:50:00",11.22,98.7,94.3
"2025-03-05 10:00:00",11.07,99.5,95.4
"2025-03-05 10:10:00",10.97,100,97
"2025-03-05 10:20:00",10.98,100,96.6
"2025-03-05 10:30:00",11.03,100,97.1
"2025-03-05 10:40:00",10.81,100,97.9
"2025-03-05 10:50:00",10.59,100,98.7
"2025-03-05 11:00:00",10.61,100,98
"2025-03-05 11:10:00",10.84,100,96.7
"2025-03-05 11:20:00",10.71,100,97.7
"2025-03-05 11:30:00",10.75,100,97.2
"2025-03-05 11:40:00",10.71,100,97.6
"2025-03-05 11:50:00",10.63,100,98.5
"2025-03-05 12:00:00",10.8,100,97.6
"2025-03-05 12:10:00",11.04,100,97.6
"2025-03-05 12:20:00",11.13,100,97.7
"2025-03-05 12:30:00",11.13,100,97.8
"2025-03-05 12:40:00",11.21,100,96.8
"2025-03-05 12:50:00",11.19,100,97.9
"2025-03-05 13:00:00",11.16,100,97.6
"2025-03-05 13:10:00",11.24,100,97.1
"2025-03-05 13:20:00",11.34,100,97.5
"2025-03-05 13:30:00",11.19,100,98.4
"2025-03-05 13:40:00",10.94,100,99.2
"2025-03-05 13:50:00",10.84,100,99.1
"2025-03-05 14:00:00",10.7,100,99.7
"2025-03-05 14:10:00",10.54,100,99.6
"2025-03-05 14:20:00",10.42,100,98.7
"2025-03-05 14:30:00",10.5,100,99.2
"2025-03-05 14:40:00",10.59,100,98.8
"2025-03-05 14:50:00",10.59,100,99.9
"2025-03-05 15:00:00",10.59,100,98.9
"2025-03-05 15:10:00",10.59,100,100
"2025-03-05 15:20:00",10.53,100,99.2
"2025-03-05 15:30:00",10.56,100,99.7
"2025-03-05 15:40:00",10.75,100,98.6
"2025-03-05 15:50:00",10.87,100,99.1
"2025-03-05 16:00:00",10.96,100,99
"2025-03-05 16:10:00",11.12,100,98.2
"2025-03-05 16:20:00",11.38,100,95.7
"2025-03-05 16:30:00",11.72,98.3,92.5
"2025-03-05 16:40:00",11.91,94.1,91.8
"2025-03-05 16:50:00",11.9,94.3,91
"2025-03-05 17:00:00",11.88,94.5,90.6
"2025-03-05 17:10:00",11.89,93.4,89
"2025-03-05 17:20:00",11.41,95.5,92.4
"2025-03-05 17:30:00",11.34,95.5,93.2
"2025-03-05 17:40:00",11.04,97.1,94.7
"2025-03-05 17:50:00",11.1,97,95.2
"2025-03-05 18:00:00",11.09,96.9,95.3
"2025-03-05 18:10:00",11.13,96.2,94.1
"2025-03-05 18:20:00",11.11,95.6,93.7
"2025-03-05 18:30:00",11.15,95.2,93.2
"2025-03-05 18:40:00",11.14,95.1,93.6
"2025-03-05 18:50:00",11.04,95.9,94.3
"2025-03-05 19:00:00",10.93,96.2,94.5
"2025-03-05 19:10:00",10.91,96.1,93.7
"2025-03-05 19:20:00",10.94,95.8,93.7
"2025-03-05 19:30:00",10.92,94.8,92.8
"2025-03-05 19:40:00",10.86,94.3,92.2
"2025-03-05 19:50:00",10.82,94,92.1
"2025-03-05 20:00:00",10.77,93.9,92
"2025-03-05 20:10:00",10.67,93.6,91.4
"2025-03-05 20:20:00",10.61,92.9,89.7
"2025-03-05 20:30:00",10.52,92.1,90
"2025-03-05 20:40:00",10.5,91.7,89.6
"2025-03-05 20:50:00",10.41,91.7,89.6
"2025-03-05 21:00:00",10.37,90.8,88.2
"2025-03-05 21:10:00",10.26,90.6,88.5
"2025-03-05 21:20:00",10.09,90.8,88.5
"2025-03-05 21:30:00",9.98,91.1,88.7
"2025-03-05 21:40:00",9.78,91.2,87.7
"2025-03-05 21:50:00",9.38,91,88.1
"2025-03-05 22:00:00",9.31,90.7,86.5
"2025-03-05 22:10:00",9.25,89.7,85.7
"2025-03-05 22:20:00",8.94,90.9,87.1
"2025-03-05 22:30:00",8.8,90.2,86.9
"2025-03-05 22:40:00",8.66,90,87.5
"2025-03-05 22:50:00",8.66,90.3,87.2
"2025-03-05 23:00:00",8.55,90.4,88.1
"2025-03-05 23:10:00",8.45,92.1,88.2
"2025-03-05 23:20:00",8.47,91.3,88.5
"2025-03-05 23:30:00",8.79,91.6,87.1
"2025-03-05 23:40:00",9.03,91.8,87.8
"2025-03-05 23:50:00",9.46,90.3,87.3
"2025-03-06 00:00:00",9.53,93.4,89.3
"2025-03-06 00:10:00",9.51,98.9,91.6
"2025-03-06 00:20:00",8.99,98,93.9
"2025-03-06 00:30:00",9.01,96.1,91.8
"2025-03-06 00:40:00",9.26,93.2,90.6
"2025-03-06 00:50:00",9.27,92.9,90.9
"2025-03-06 01:00:00",9.24,93,90.3
"2025-03-06 01:10:00",9.1,94.9,90.6
"2025-03-06 01:20:00",8.37,97.5,93.3
"2025-03-06 01:30:00",8.42,96.2,91.1
"2025-03-06 01:40:00",8.63,93.8,91.3
"2025-03-06 01:50:00",7.85,100,92.2
"2025-03-06 02:00:00",7.582,100,97.4
"2025-03-06 02:10:00",8.37,97.7,94.6
"2025-03-06 02:20:00",8.54,100,95.3
"2025-03-06 02:30:00",9.09,97.8,93
"2025-03-06 02:40:00",9.34,94.7,92.7
"2025-03-06 02:50:00",9.43,94.9,93.1
"2025-03-06 03:00:00",9.73,94.5,90.7
"2025-03-06 03:10:00",9.82,95.4,90.2
"2025-03-06 03:20:00",9.68,95.4,91.5
"2025-03-06 03:30:00",9.81,93.7,87.5
"2025-03-06 03:40:00",9.72,92.4,88.2
"2025-03-06 03:50:00",9.69,91.4,88.9
"2025-03-06 04:00:00",9.72,91.8,88.9
"2025-03-06 04:10:00",9.63,91.4,89.1
"2025-03-06 04:20:00",9.5,92,88.3
"2025-03-06 04:30:00",9.47,90.4,87.4
"2025-03-06 04:40:00",9.31,95.7,87.8
"2025-03-06 04:50:00",8.73,96,91.6
"2025-03-06 05:00:00",8.58,93.7,89.6
"2025-03-06 05:10:00",8.03,94.5,91.1
"2025-03-06 05:20:00",7.9,92.5,88.5
"2025-03-06 05:30:00",8.06,91.7,88.4
"2025-03-06 05:40:00",8.33,90.6,87.5
"2025-03-06 05:50:00",8.15,93.6,88.5
"2025-03-06 06:00:00",8.19,92.4,89
"2025-03-06 06:10:00",8.04,96,88.9
"2025-03-06 06:20:00",7.352,96.1,91.4
"2025-03-06 06:30:00",7.117,95.4,92.1
"2025-03-06 06:40:00",7.25,93.9,91.8
"2025-03-06 06:50:00",7.607,94.6,91.9
"2025-03-06 07:00:00",8.24,94.5,91.1
"2025-03-06 07:10:00",8.21,93.8,91.6
"2025-03-06 07:20:00",8.26,94.4,92.1
"2025-03-06 07:30:00",8.8,94.5,92
"2025-03-06 07:40:00",9.11,95.2,92.6
"2025-03-06 07:50:00",9.31,96.5,92.6
"2025-03-06 08:00:00",9.54,97.1,93.2
"2025-03-06 08:10:00",9.87,96.6,90.7
"2025-03-06 08:20:00",9.94,94.6,89
"2025-03-06 08:30:00",10.07,93.6,88.4
"2025-03-06 08:40:00",10.21,92.8,86.9
"2025-03-06 08:50:00",10.27,92.8,85.9
"2025-03-06 09:00:00",10.22,89.2,82
"2025-03-06 09:10:00",10.26,88.8,82.1
"2025-03-06 09:20:00",10.17,88.6,82.5
"2025-03-06 09:30:00",10.35,87,81.4
"2025-03-06 09:40:00",10.41,87.1,82.4
"2025-03-06 09:50:00",10.24,87.5,82.9
"2025-03-06 10:00:00",10.13,86.9,82.6
"2025-03-06 10:10:00",10.16,86.3,81.4
"2025-03-06 10:20:00",10.07,87.2,82
"2025-03-06 10:30:00",10.01,87.3,82.5
"2025-03-06 10:40:00",10,87.4,83.2
"2025-03-06 10:50:00",9.9,87.3,83.5
"2025-03-06 11:00:00",9.76,88.4,85
"2025-03-06 11:10:00",9.65,89.5,86.1
"2025-03-06 11:20:00",9.52,91.2,86.6
"2025-03-06 11:30:00",9.3,92.5,87.4
"2025-03-06 11:40:00",8.76,94.2,89.4
"2025-03-06 11:50:00",8.42,94.3,88.7
"2025-03-06 12:00:00",8.62,92.1,88
"2025-03-06 12:10:00",8.74,92.6,88.2
"2025-03-06 12:20:00",8.74,92.7,88.1
"2025-03-06 12:30:00",8.83,93.3,88
"2025-03-06 12:40:00",8.86,94.5,88.9
"2025-03-06 12:50:00",9,95.5,90
"2025-03-06 13:00:00",9.12,93.7,87.2
"2025-03-06 13:10:00",9.04,92.8,87.8
"2025-03-06 13:20:00",8.7,97,88.5
"2025-03-06 13:30:00",8.6,97.6,90
"2025-03-06 13:40:00",8.76,96.2,90.5
"2025-03-06 13:50:00",8.52,95.6,90
"2025-03-06 14:00:00",8.17,95.6,89.4
"2025-03-06 14:10:00",8.34,95.6,88.1
"2025-03-06 14:20:00",8.67,94.7,86
"2025-03-06 14:30:00",9.18,94.4,82.7
"2025-03-06 14:40:00",9.95,97.8,81.1
"2025-03-06 14:50:00",9.79,97.4,83
"2025-03-06 15:00:00",9.77,95.8,84.3
"2025-03-06 15:10:00",9.89,93,81.7
"2025-03-06 15:20:00",10.04,93.4,80.2
"2025-03-06 15:30:00",9.96,94.9,84.7
"2025-03-06 15:40:00",9.94,92.4,80.4
"2025-03-06 15:50:00",9.82,89.4,84.3
"2025-03-06 16:00:00",9.7,88.9,83
"2025-03-06 16:10:00",9.69,89.1,83.7
"2025-03-06 16:20:00",9.6,88.5,83.5
"2025-03-06 16:30:00",9.58,87.4,84
"2025-03-06 16:40:00",9.56,87.7,83.9
"2025-03-06 16:50:00",9.55,88.6,84.1
"2025-03-06 17:00:00",9.56,87.6,84.6
"2025-03-06 17:10:00",9.62,89.3,86.1
"2025-03-06 17:20:00",9.59,89.2,86.8
"2025-03-06 17:30:00",9.68,88.6,86.3
"2025-03-06 17:40:00",9.68,89.8,86.7
"2025-03-06 17:50:00",9.54,89.9,87.1
"2025-03-06 18:00:00",9.5,89.8,87.8
"2025-03-06 18:10:00",9.43,89.5,87.5
"2025-03-06 18:20:00",9.37,89.2,86.6
"2025-03-06 18:30:00",9.49,89.3,87.1
"2025-03-06 18:40:00",9,92.1,87.7
"2025-03-06 18:50:00",8.49,91.9,88.6
"2025-03-06 19:00:00",8.59,90.1,84.7
"2025-03-06 19:10:00",8.43,88.8,86
"2025-03-06 19:20:00",8.25,89.5,86.4
"2025-03-06 19:30:00",8.34,88.1,85.4
"2025-03-06 19:40:00",8.43,87.8,85.2
"2025-03-06 19:50:00",8.63,87.8,85
"2025-03-06 20:00:00",8.56,89,86
"2025-03-06 20:10:00",8.76,88.6,85.2
"2025-03-06 20:20:00",8.9,88.4,85.1
"2025-03-06 20:30:00",9.05,88.3,85.5
"2025-03-06 20:40:00",9.15,87.8,85.1
"2025-03-06 20:50:00",8.95,89,86
"2025-03-06 21:00:00",9.13,87.9,84.8
"2025-03-06 21:10:00",9.04,88.8,85.7
"2025-03-06 21:20:00",9.09,88.5,85
"2025-03-06 21:30:00",9.05,89.2,84.5
"2025-03-06 21:40:00",9.2,88.6,84.7
"2025-03-06 21:50:00",9.3,88,85.4
"2025-03-06 22:00:00",9.26,89.4,85.9
"2025-03-06 22:10:00",9.17,89.8,87.1
"2025-03-06 22:20:00",9.19,89.7,86.7
"2025-03-06 22:30:00",9.25,89.5,86.6
"2025-03-06 22:40:00",9.24,89.5,86.5
"2025-03-06 22:50:00",9.29,89.6,86.6
"2025-03-06 23:00:00",9.3,90.2,86.4
"2025-03-06 23:10:00",9.19,90.1,87.2
"2025-03-06 23:20:00",9.18,90.7,87.8
"2025-03-06 23:30:00",9.17,90.3,88
"2025-03-06 23:40:00",9.25,90.4,88.3
"2025-03-06 23:50:00",9.19,91.7,87.5
"2025-03-07 00:00:00",9.18,91.1,87.9
"2025-03-07 00:10:00",9.33,90.8,87
"2025-03-07 00:20:00",9.19,91.4,88.5
"2025-03-07 00:30:00",9.25,90.6,88
"2025-03-07 00:40:00",9.14,91.3,88.9
"2025-03-07 00:50:00",9.07,91.1,88.7
"2025-03-07 01:00:00",9.11,90.8,87.7
"2025-03-07 01:10:00",9.15,89.1,86.7
"2025-03-07 01:20:00",9.15,89.1,86.3
"2025-03-07 01:30:00",9.14,89,85.7
"2025-03-07 01:40:00",9.04,88.7,85.7
"2025-03-07 01:50:00",8.92,88.8,86.4
"2025-03-07 02:00:00",8.87,88.9,86.2
"2025-03-07 02:10:00",8.87,88.8,86.4
"2025-03-07 02:20:00",8.68,89.8,87.4
"2025-03-07 02:30:00",8.45,90.3,86.4
"2025-03-07 02:40:00",8.34,89.6,86.4
"2025-03-07 02:50:00",8.48,88.6,82.2
"2025-03-07 03:00:00",8.63,88.1,83.6
"2025-03-07 03:10:00",8.9,87.9,84.1
"2025-03-07 03:20:00",9.18,88,84.7
"2025-03-07 03:30:00",9.33,89,85.6
"2025-03-07 03:40:00",9.33,89.1,85.9
"2025-03-07 03:50:00",9.45,89.4,84.8
"2025-03-07 04:00:00",9.47,88.6,86.3
"2025-03-07 04:10:00",9.5,88.3,85.4
"2025-03-07 04:20:00",9.6,87.7,85.5
"2025-03-07 04:30:00",9.6,87.8,84.8
"2025-03-07 04:40:00",9.54,87.6,85.4
"2025-03-07 04:50:00",9.52,87.9,85.3
"2025-03-07 05:00:00",9.49,88.1,85.4
"2025-03-07 05:10:00",9.43,88,85.6
"2025-03-07 05:20:00",9.42,87.2,84.7
"2025-03-07 05:30:00",9.43,86.8,84.3
"2025-03-07 05:40:00",9.44,86.5,83.9
"2025-03-07 05:50:00",9.27,87.2,84.7
"2025-03-07 06:00:00",9.26,86.7,84.5
"2025-03-07 06:10:00",9.24,87.1,84.2
"2025-03-07 06:20:00",9.13,86.3,83.9
"2025-03-07 06:30:00",9.08,87.3,84.6
"2025-03-07 06:40:00",9.18,87.7,84.8
"2025-03-07 06:50:00",9.27,88.7,85.4
"2025-03-07 07:00:00",9.42,89.1,86.3
"2025-03-07 07:10:00",9.61,88.6,86.6
"2025-03-07 07:20:00",9.7,89.1,86.6
"2025-03-07 07:30:00",9.93,88.2,86.1
"2025-03-07 07:40:00",10.08,88.5,86.9
"2025-03-07 07:50:00",10.26,88.8,87
"2025-03-07 08:00:00",10.49,89.7,87.7
"2025-03-07 08:10:00",10.63,90.9,88
"2025-03-07 08:20:00",10.8,90.4,87.4
"2025-03-07 08:30:00",11.03,91.7,86.8
"2025-03-07 08:40:00",11.25,90.6,85.6
"2025-03-07 08:50:00",11.43,89.8,85.1
"2025-03-07 09:00:00",11.6,90,83.4
"2025-03-07 09:10:00",11.79,87.4,82.4
"2025-03-07 09:20:00",11.92,87.7,82.7
"2025-03-07 09:30:00",11.98,88.1,82.6
"2025-03-07 09:40:00",12.14,87.9,82
"2025-03-07 09:50:00",12.18,87.9,82
"2025-03-07 10:00:00",12.41,87,81.7
"2025-03-07 10:10:00",12.59,85.9,79
"2025-03-07 10:20:00",12.69,86.6,80
"2025-03-07 10:30:00",12.7,86.8,79.7
"2025-03-07 10:40:00",12.82,88.8,80
"2025-03-07 10:50:00",12.88,87.1,80
"2025-03-07 11:00:00",12.78,90.3,79.9
"2025-03-07 11:10:00",12.59,89.5,81.7
"2025-03-07 11:20:00",12.77,90.5,81.3
"2025-03-07 11:30:00",12.76,89.7,80.7
"2025-03-07 11:40:00",12.61,90.3,82.5
"2025-03-07 11:50:00",12.34,90.8,83.7
"2025-03-07 12:00:00",12.49,90.7,82.4
"2025-03-07 12:10:00",12.39,90.9,82.5
"2025-03-07 12:20:00",12.3,90.4,82.9
"2025-03-07 12:30:00",12.41,91.2,84.4
"2025-03-07 12:40:00",12.53,91.1,82.5
"2025-03-07 12:50:00",12.42,91.5,84.8
"2025-03-07 13:00:00",12.51,90.5,82.7
"2025-03-07 13:10:00",12.49,91.2,82.3
"2025-03-07 13:20:00",12.72,89.9,81.9
"2025-03-07 13:30:00",12.66,89.4,80.2
"2025-03-07 13:40:00",12.72,89.1,81.3
"2025-03-07 13:50:00",12.7,89.3,82
"2025-03-07 14:00:00",12.86,88.8,81.5
"2025-03-07 14:10:00",12.69,88.9,81.5
"2025-03-07 14:20:00",12.69,89.5,79.5
"2025-03-07 14:30:00",12.68,90,82.2
"2025-03-07 14:40:00",12.7,89.7,81.8
"2025-03-07 14:50:00",12.6,89.5,81.9
"2025-03-07 15:00:00",12.51,90.2,82.7
"2025-03-07 15:10:00",12.48,89.9,83
"2025-03-07 15:20:00",12.49,89.9,83
"2025-03-07 15:30:00",12.56,89.3,83.9
"2025-03-07 15:40:00",12.51,89.3,83.8
"2025-03-07 15:50:00",12.37,88.7,84.4
"2025-03-07 16:00:00",12.46,88.8,83.7
"2025-03-07 16:10:00",12.43,89.6,84.3
"2025-03-07 16:20:00",12.37,90.5,85.2
"2025-03-07 16:30:00",12.26,89.2,84.8
"2025-03-07 16:40:00",12.08,89,86
"2025-03-07 16:50:00",12.07,89.5,85.8
"2025-03-07 17:00:00",11.97,89.7,86.5
"2025-03-07 17:10:00",11.89,89.2,86.5
"2025-03-07 17:20:00",11.82,88.6,86.2
"2025-03-07 17:30:00",11.83,87.6,85.6
"2025-03-07 17:40:00",11.86,86.9,84.9
"2025-03-07 17:50:00",11.69,86.3,84.5
"2025-03-07 18:00:00",11.45,86.4,84
"2025-03-07 18:10:00",11.42,86.2,83.4
"2025-03-07 18:20:00",11.24,87.4,84.8
"2025-03-07 18:30:00",11.08,87.9,85.7
"2025-03-07 18:40:00",11.14,86.9,84.9
"2025-03-07 18:50:00",10.97,87.7,84.8
"2025-03-07 19:00:00",10.83,87.9,85.4
"2025-03-07 19:10:00",10.8,88.5,84.4
"2025-03-07 19:20:00",10.79,87.9,84.1
"2025-03-07 19:30:00",10.84,89.3,84.2
"2025-03-07 19:40:00",10.79,88.3,83.9
"2025-03-07 19:50:00",10.71,93.9,84.8
"2025-03-07 20:00:00",9.28,96.7,86.5
"2025-03-07 20:10:00",10.03,94.6,84
"2025-03-07 20:20:00",10.15,91.6,83.1
"2025-03-07 20:30:00",10.38,87.5,81.5
"2025-03-07 20:40:00",10.2,89.3,83.1
"2025-03-07 20:50:00",10.26,89.4,83.4
"2025-03-07 21:00:00",9.55,94,86.2
"2025-03-07 21:10:00",8.64,97.8,89.7
"2025-03-07 21:20:00",9.03,94.1,83
"2025-03-07 21:30:00",9.34,90.6,85.2
"2025-03-07 21:40:00",9.69,89.2,84.6
"2025-03-07 21:50:00",10.05,87.1,83.1
"2025-03-07 22:00:00",9.9,89.1,82.9
"2025-03-07 22:10:00",9.47,89.5,84.5
"2025-03-07 22:20:00",9.64,88.7,82.9
"2025-03-07 22:30:00",9.68,88.6,81.1
"2025-03-07 22:40:00",10.37,88.3,81.9
"2025-03-07 22:50:00",10.67,89.7,82.1
"2025-03-07 23:00:00",10.65,87.6,81.6
"2025-03-07 23:10:00",10.41,87.2,81
"2025-03-07 23:20:00",10.21,85.5,81.1
"2025-03-07 23:30:00",10.41,87.2,77.8
"2025-03-07 23:40:00",11.09,82,75.7
"2025-03-07 23:50:00",10.96,81.4,73.9
"2025-03-08 00:00:00",10.98,82.1,71
"2025-03-08 00:10:00",10.95,76.7,70.6
"2025-03-08 00:20:00",10.34,80.4,69.2
"2025-03-08 00:30:00",10.27,81.8,70
"2025-03-08 00:40:00",10.34,78.8,72
"2025-03-08 00:50:00",9.96,82.3,75.9
"2025-03-08 01:00:00",10.07,82.1,78.8
"2025-03-08 01:10:00",10.41,82.4,77.1
"2025-03-08 01:20:00",10.23,82,76.4
"2025-03-08 01:30:00",10.09,82.8,78
"2025-03-08 01:40:00",10.32,80.7,74.7
"2025-03-08 01:50:00",10.03,82.2,77.3
"2025-03-08 02:00:00",9.96,81.6,77.5
"2025-03-08 02:10:00",9.87,81.5,76.8
"2025-03-08 02:20:00",9.92,80.9,75.1
"2025-03-08 02:30:00",9.98,80.1,74.1
"2025-03-08 02:40:00",10.27,79,72.4
"2025-03-08 02:50:00",9.98,79.7,74.9
"2025-03-08 03:00:00",10.02,78.8,72.9
"2025-03-08 03:10:00",10.29,74.6,68.9
"2025-03-08 03:20:00",10.29,74.1,69.6
"2025-03-08 03:30:00",10.25,73.8,67.4
"2025-03-08 03:40:00",10.24,72.5,66.8
"2025-03-08 03:50:00",10.4,71,65.2
"2025-03-08 04:00:00",10.47,68.4,63.3
"2025-03-08 04:10:00",10.69,66.9,62.1
"2025-03-08 04:20:00",10.94,64,59.5
"2025-03-08 04:30:00",10.96,64.5,57.6
"2025-03-08 04:40:00",11.18,60.8,56
"2025-03-08 04:50:00",11.26,59.3,54
"2025-03-08 05:00:00",11.15,58.8,54
"2025-03-08 05:10:00",10.76,58.4,53
"2025-03-08 05:20:00",10.3,59.4,54.9
"2025-03-08 05:30:00",10.04,58.8,54.2
"2025-03-08 05:40:00",10.11,56.7,53.1
"2025-03-08 05:50:00",10.39,55.8,51.6
"2025-03-08 06:00:00",10.22,55.9,52
"2025-03-08 06:10:00",9.63,57.7,52.6
"2025-03-08 06:20:00",9.39,59,51.8
"2025-03-08 06:30:00",9.56,57.2,52.5
"2025-03-08 06:40:00",9.53,58.4,53.6
"2025-03-08 06:50:00",9.44,59.2,54.6
"2025-03-08 07:00:00",9.62,59.1,56
"2025-03-08 07:10:00",10.04,58.7,55.6
"2025-03-08 07:20:00",10.65,59.3,55.9
"2025-03-08 07:30:00",11.68,57.3,55.1
"2025-03-08 07:40:00",12.32,57.4,55.2
"2025-03-08 07:50:00",12.68,59.7,56.5
"2025-03-08 08:00:00",12.87,63.4,59
"2025-03-08 08:10:00",13.07,66.7,62.5
"2025-03-08 08:20:00",13.3,68.6,65.8
"2025-03-08 08:30:00",13.36,69.5,66.6
"2025-03-08 08:40:00",13.46,69.8,65.9
"2025-03-08 08:50:00",13.56,69.2,65.3
"2025-03-08 09:00:00",13.67,71,66.8
"2025-03-08 09:10:00",13.67,74.7,66.5
"2025-03-08 09:20:00",13.74,76.2,69.9
"2025-03-08 09:30:00",13.75,78.3,71.8
"2025-03-08 09:40:00",13.76,79.3,72.5
"2025-03-08 09:50:00",13.85,82.4,72.7
"2025-03-08 10:00:00",14.02,81.5,71.9
"2025-03-08 10:10:00",14.06,81.4,71.8
"2025-03-08 10:20:00",14.23,80.4,72.3
"2025-03-08 10:30:00",14.71,76.6,67.9
"2025-03-08 10:40:00",14.75,78.9,67.5
"2025-03-08 10:50:00",14.67,79.8,69.5
"2025-03-08 11:00:00",14.56,78.5,66.8
"2025-03-08 11:10:00",14.94,73.5,60.4
"2025-03-08 11:20:00",15.05,67.1,51.8
"2025-03-08 11:30:00",15.14,64,50.4
"2025-03-08 11:40:00",14.86,63.5,54.8
"2025-03-08 11:50:00",15.04,60,51.2
"2025-03-08 12:00:00",15.32,60.6,50.5
"2025-03-08 12:10:00",15.48,60.2,52.9
"2025-03-08 12:20:00",15.45,61.1,52.6
"2025-03-08 12:30:00",15.72,60.8,52.6
"2025-03-08 12:40:00",15.87,56,48.5
"2025-03-08 12:50:00",16.4,54.1,47.7
"2025-03-08 13:00:00",16.22,52.9,45.7
"2025-03-08 13:10:00",16.61,51.3,45.7
"2025-03-08 13:20:00",16.89,49.8,44.6
"2025-03-08 13:30:00",16.65,48.8,41.9
